id,book_id,best_book_id,books_count,isbn13,authors,original_publication_year,original_title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,image_url
3727,10836728,10836728,32,9780316098790,Daniel O'Malley,2012,The Rook,4.12,27569,32622,4807,https://images.gr-assets.com/books/1327619585m/10836728.jpg
3728,44170,44170,28,9780803731530,Frank Beddor,2004,The Looking Glass Wars,3.93,34581,37993,3522,https://images.gr-assets.com/books/1354845928m/44170.jpg
3729,2241558,2241558,42,9781416549120,Philippa Gregory,2008,The Other Queen,3.62,32105,35390,2457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3730,6261961,6261961,65,9780061843400,Joyce Maynard,2009,Labor Day,3.55,23043,28166,3148,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3731,7576115,7576115,54,9780385611080,Terry Pratchett,2010,I Shall Wear Midnight,4.35,30945,35603,1803,https://images.gr-assets.com/books/1328232764m/7576115.jpg
3733,18077903,18077903,40,9780812993010,"Ed Catmull, Amy Wallace",2009,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",4.24,25488,29097,2343,https://images.gr-assets.com/books/1400863577m/18077903.jpg
3734,91760,91760,20,9780810959540,"Frida Kahlo, Carlos Fuentes, Sarah M. Lowe",1995,El diario de Frida Kahlo: Un íntimo autorretrato ,3.88,25038,25315,243,https://images.gr-assets.com/books/1407009131m/91760.jpg
3735,11580,11580,14,9780452253800,"Stephen King, Bernie Wrightson, Michele Wrightson",1982,Creepshow,4.06,27690,28429,134,https://images.gr-assets.com/books/1332002598m/11580.jpg
3736,10785687,10785687,8,9780062101890,Bob McCabe,2011,Harry Potter Page to Screen: The Complete Filmmaking Journey,4.56,27361,27610,369,https://images.gr-assets.com/books/1317345385m/10785687.jpg
3737,29925,29925,27,9781841580650,Jeff Shaara,1996,Gods and Generals,4.05,25515,27141,574,https://images.gr-assets.com/books/1330062676m/29925.jpg
3738,2712967,2712967,52,9780373773110,Gena Showalter,2008,The Darkest Pleasure,4.28,38040,39466,1150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3739,151370,151370,41,9780312368580,Madeleine L'Engle,1986,Many Waters,4.01,33049,35400,1100,https://images.gr-assets.com/books/1330360643m/151370.jpg
3740,598159,598159,25,9780805017590,"Bill Martin Jr., Eric Carle",2003,"Panda Bear, Panda Bear, What Do You See?",4.21,27402,27717,237,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3741,8701129,8701129,47,9780553807260,Lisa Gardner,2011,Love You More,4.15,27629,31201,2160,https://images.gr-assets.com/books/1385141722m/8701129.jpg
3742,792161,792161,98,9780439796640,Michael Morpurgo,1982,War Horse,4.13,24952,31591,3828,https://images.gr-assets.com/books/1360677423m/792161.jpg
3743,336161,336161,43,9780064434510,Eric Carle,1977,The Grouchy Ladybug,4.09,26716,27238,775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3744,21685,21685,63,9780156029020,Dennis Lehane,1994,A Drink Before the War,3.96,25800,29551,1639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3745,657034,657034,56,9780312368460,Chelsea Cain,2007,Heartsick,3.92,27974,30217,2546,https://images.gr-assets.com/books/1317065387m/657034.jpg
3746,12820360,12820360,23,9781609089470,Julianne Donaldson,2012,Edenbrooke,4.34,28536,30220,6929,https://images.gr-assets.com/books/1371398291m/12820360.jpg
3747,16248311,16248311,44,9780062257830,Kathleen Tessaro,2013,The Perfume Collector,3.97,22544,27430,3065,https://images.gr-assets.com/books/1358532124m/16248311.jpg
3750,39030,39030,71,9780765354950,"Douglas Preston, Lincoln Child",1997,Reliquary,4.0,27362,31006,1044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3751,8459594,8459594,19,9781400068720,Gabrielle Hamilton,2001,"Blood, Bones and Butter: The Inadvertent Education of a Reluctant Chef",3.71,24531,26676,3381,https://images.gr-assets.com/books/1327889966m/8459594.jpg
3753,10,10,6,9780439827610,J.K. Rowling,2005,"Harry Potter Collection (Harry Potter, #1-6)",4.73,24618,26274,882,https://images.gr-assets.com/books/1328867351m/10.jpg
3754,30016,30016,109,9780586010170,Isaac Asimov,1957,The Naked Sun,4.12,26532,31536,913,https://images.gr-assets.com/books/1335782263m/30016.jpg
3755,114230,114230,431,9780974607800,Herman Melville,1853,"Bartleby, the Scrivener: A Story of Wall Street",3.9,26265,31730,1915,https://images.gr-assets.com/books/1320404048m/114230.jpg
3756,23512999,23512999,54,9781501111680,Stephen King,2015,The Bazaar of Bad Dreams,3.92,22054,28439,3384,https://images.gr-assets.com/books/1468705688m/23512999.jpg
3757,9835731,9835731,129,9780374173950,"Lars Kepler, Ann Long",2009,Hypnotisören,3.63,23690,30432,2942,https://images.gr-assets.com/books/1482166605m/9835731.jpg
3758,76658,76658,19,9780345338590,Piers Anthony,1983,On a Pale Horse,4.13,29492,30555,1264,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3759,4902793,4902793,1,9780441017780,Charlaine Harris,2008,"Sookie Stackhouse, Books 1-7",4.43,25359,25359,359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3760,43324,43324,72,9780007165160,Sidney Sheldon,1985,The Sands of Time,3.64,21443,22906,707,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3761,25378,25378,16,9780060989160,"Tommy Lee, Vince Neil, Nikki Sixx, Neil Strauss, Mick Mars, Tommy Lee",2001,The Dirt: Confessions of the World's Most Notorious Rock Band,4.16,22482,23915,1478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3762,7797,7797,16,9780007169980,"Theo LeSieg, Roy McKie",1961,Ten Apples Up on Top,4.11,28034,29020,471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3763,331319,331319,139,9780451527710,"Theodore Dreiser, Richard R. Lingeman",1925,An American Tragedy ,3.94,25665,26988,956,https://images.gr-assets.com/books/1309283443m/331319.jpg
3764,4645,4645,125,9780684862220,Ernest Hemingway,1938,The Snows of Kilimanjaro and Other Stories,3.88,21365,27093,1030,https://images.gr-assets.com/books/1400889884m/4645.jpg
3766,9503336,9503336,33,9780316099660,Elin Hilderbrand,2011,Silver Girl,3.87,24819,27355,1819,https://images.gr-assets.com/books/1344270562m/9503336.jpg
3767,22896,22896,48,9780425190370,Alice Hoffman,1995,Practical Magic,3.8,32994,36006,2549,https://images.gr-assets.com/books/1490354120m/22896.jpg
3768,13536649,13536649,18,9780345533650,Kevin Hearne,2012,Trapped ,4.28,27544,31223,1312,https://images.gr-assets.com/books/1346092123m/13536649.jpg
3769,9475,9475,51,9780439474290,Jenny Nimmo,2002,Midnight for Charlie Bone,3.79,32917,34055,1614,https://images.gr-assets.com/books/1328868798m/9475.jpg
3770,23395680,23395680,37,9780553499120,"Amie Kaufman, Jay Kristoff",2015,Illuminae,4.32,44500,49187,13008,https://images.gr-assets.com/books/1443433956m/23395680.jpg
3771,140671,140671,31,9780812521400,Glen Cook,1984,The Black Company,3.96,27392,29013,1250,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3772,42986,42986,42,9780316954990,Herman Wouk,1978,War and Remembrance,4.38,26633,28009,684,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3773,37034,37034,90,9781567921890,"Susan Hill, John Lawrence",1983,The Woman in Black,3.68,24200,33361,4070,https://images.gr-assets.com/books/1327869942m/37034.jpg
3774,239810,239810,43,9780064402750,Barbara Robinson,1972,The Best Christmas Pageant Ever,4.18,32516,34896,2076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3776,9827,9827,81,9780385333760,James Clavell,1962,King Rat,4.1,25071,27378,646,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3777,8811134,8811134,35,9780061449150,Michael  Grant,2012,Fear,4.25,33178,35940,1785,https://images.gr-assets.com/books/1309186708m/8811134.jpg
3779,327255,327255,75,9780099642620,Frederick Forsyth,1984,The Fourth Protocol,3.99,24896,25907,220,https://images.gr-assets.com/books/1351838040m/327255.jpg
3780,10990,10990,64,9780770429450,Diana Gabaldon,2003,Lord John and the Private Matter,3.66,28653,32182,1388,https://images.gr-assets.com/books/1320485657m/10990.jpg
3781,9681214,9681214,27,9780373210270,Aimee Carter,2011,The Goddess Test,3.83,44328,47080,4839,https://images.gr-assets.com/books/1387217173m/9681214.jpg
3782,36086,36086,27,9781594489260,Steven Johnson,2006,The Ghost Map,3.91,24895,27232,2592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3783,9297774,9297774,21,9780062048510,Anna Carey,2011,Eve,3.69,34746,37764,3334,https://images.gr-assets.com/books/1389188190m/9297774.jpg
3784,18353714,18353714,45,9781455521200,David Baldacci,2014,The Target,4.04,18115,28155,2044,https://images.gr-assets.com/books/1391463804m/18353714.jpg
3785,52372,52372,67,9780141187170,Susan Sontag,1973,On Photography,3.84,22611,24496,468,https://images.gr-assets.com/books/1328061531m/52372.jpg
3786,504420,504420,39,9780743270410,Vince Flynn,2007,Protect and Defend,4.34,23952,26763,714,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3787,5182,5182,28,9780140244820,Mary McGarry Morris,1995,Songs in Ordinary Time,3.68,27034,27328,489,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3788,40067,40067,39,9781400080660,Erik Larson,2006,Thunderstruck,3.67,24760,27979,3402,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3789,1168341,1168341,61,9780385520690,Michio Kaku,2008,"Physics of the Impossible: A Scientific Exploration of the World of Phasers, Force Fields, Teleportation, and Time Travel",4.07,22251,24597,1024,https://images.gr-assets.com/books/1320469147m/1168341.jpg
3790,15595,15595,33,9780064406310,Karen Cushman,1995,The Midwife's Apprentice,3.71,33217,34145,1439,https://images.gr-assets.com/books/1305983479m/15595.jpg
3791,40200,40200,5,9781841954320,Michel Faber,2002,The Crimson Petal and the White,3.87,24932,30695,2682,https://images.gr-assets.com/books/1408937589m/40200.jpg
3792,4701,4701,78,9780385520520,Mark Haddon,2006,A Spot of Bother,3.46,23676,28130,2925,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3793,8709524,8709524,26,9781595143210,Richelle Mead,2014,Silver Shadows,4.37,38152,42572,4250,https://images.gr-assets.com/books/1389304070m/8709524.jpg
3794,16255,16255,61,9780552998760,Armistead Maupin,1978,Tales of the City,4.06,23666,27676,1872,https://images.gr-assets.com/books/1483075229m/16255.jpg
3795,100924,100924,81,9780007157170,C.S. Lewis,1943,Perelandra,3.97,26791,31492,1644,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3796,5510384,5510384,10,9781416950070,Ellen Hopkins,2009,Tricks,4.29,28687,29370,1587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3797,7673,7673,84,9780060891560,Michael Crichton,1976,Eaters of the Dead,3.64,24885,28593,1196,https://images.gr-assets.com/books/1388369310m/7673.jpg
3798,11100431,11100431,19,9780316187720,Michael J. Sullivan,2012,Heir of Novron,4.46,25185,28151,1507,https://images.gr-assets.com/books/1307960132m/11100431.jpg
3799,93261,93261,737,9780809594080,Washington Irving,1820,The Legend of Sleepy Hollow,3.74,25433,33179,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3800,3863861,3863861,26,9780425224200,Julie James,2008,Just the Sexiest Man Alive,3.94,36473,38100,1929,https://images.gr-assets.com/books/1342552584m/3863861.jpg
3801,9436746,9436746,45,9780316036270,"James Patterson, Maxine Paetro",2011,10th Anniversary,4.05,27052,32557,1691,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3802,922991,922991,87,9780755309510,Victoria Hislop,2005,The Island,3.99,23415,26842,2022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3803,32441,32441,52,9780553804810,Dean Koontz,1989,The Good Guy,3.81,27061,28576,1366,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3804,64948,64948,65,9780425209930,Dean Koontz,1980,Whispers,3.9,26304,27346,469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3805,6777616,6777616,63,9780385342320,Alan Bradley,2010,The Weed That Strings the Hangman's Bag,3.99,33519,37597,4480,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3806,32422,32422,77,9780425203900,Dean Koontz,1992,Hideaway,3.82,27511,28645,469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3807,634407,634407,79,9780312956740,"Ian Rankin, Mircea Pricăjan",1987,Knots & Crosses,3.83,26055,29834,1392,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3808,48464,48464,1,9780151365040,Flannery O'Connor,1953,"A Good Man Is Hard to Find, and Other Stories",4.24,25504,29992,1615,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3809,138396,138396,35,9781582404130,"Robert Kirkman, Charlie Adlard",2004,"The Walking Dead, Vol. 2: Miles Behind Us",4.25,26082,29647,1325,https://images.gr-assets.com/books/1298563748m/138396.jpg
3810,3828382,3828382,31,9781591842330,Seth Godin,2008,Tribes: We Need You to Lead Us,3.84,23803,24850,1334,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3811,46815,46815,42,9780060858800,Marya Hornbacher,1997,Wasted: A Memoir of Anorexia and Bulimia ,3.99,25452,26466,1102,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3814,6547188,6547188,20,9780061138030,Kim Harrison,2010,Black Magic Sanction,4.39,36216,39273,1149,https://images.gr-assets.com/books/1310918991m/6547188.jpg
3815,11505008,11505008,51,9781609611540,William  Davis,2011,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health ",3.71,21263,24684,2242,https://images.gr-assets.com/books/1317793840m/11505008.jpg
3817,36315,36315,8,9780345350800,"H.P. Lovecraft, August Derleth, Robert Bloch",1963,The Best of H.P. Lovecraft ,4.31,25841,26093,523,https://images.gr-assets.com/books/1333214256m/36315.jpg
3818,82192,82192,71,9780060548250,Mary  Stewart,1970,The Crystal Cave,4.12,34643,36328,1325,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3819,8138071,8138071,18,9780061138060,Kim Harrison,2011,Pale Demon,4.45,35141,38529,1697,https://images.gr-assets.com/books/1280381240m/8138071.jpg
3820,160149,160149,41,9780141182350,"H.P. Lovecraft, S.T. Joshi",1926,The Call of Cthulhu and Other Weird Stories,4.25,25663,27568,868,https://images.gr-assets.com/books/1320618937m/160149.jpg
3821,15015,15015,79,9780399142790,Neale Donald Walsch,1995,"Conversations with God, An Uncommon Dialogue: Living in the World with Honesty, Courage, and Love, Book 1",4.15,21977,22988,1115,https://images.gr-assets.com/books/1327944254m/15015.jpg
3822,23705512,23705512,18,9781476785650,"Felicia Day, Joss Whedon",2015,You're Never Weird on the Internet (Almost),4.14,28276,31630,4659,https://images.gr-assets.com/books/1440565049m/23705512.jpg
3823,7926569,7926569,46,9780316120560,"James Patterson, Michael Ledwidge",2011,Now You See Her,3.98,23426,27052,2208,https://images.gr-assets.com/books/1435387035m/7926569.jpg
3824,268601,268601,83,9780425150990,J.D. Robb,1995,Glory in Death,4.25,35158,39956,1777,https://images.gr-assets.com/books/1309282048m/268601.jpg
3825,16002136,16002136,15,9780785165620,"Matt Fraction, David Aja, Javier Pulido, Matt Hollingsworth, Chris Eliopoulos, Alan Davis",2013,"Hawkeye, Volume 1: My Life as a Weapon",4.17,31993,32727,1781,https://images.gr-assets.com/books/1360413248m/16002136.jpg
3826,11312,11312,70,9780689871210,Susan Cooper,1965,"Over Sea, Under Stone",3.85,34020,37339,1732,https://images.gr-assets.com/books/1443993959m/11312.jpg
3827,6375845,6375845,25,9781401223180,"Jeph Loeb, Jim Lee, Scott Williams, Alex Sinclair, Richard Starkings",2002,Absolute Batman Hush,4.29,24125,26366,1098,https://images.gr-assets.com/books/1342295000m/6375845.jpg
3828,11299,11299,81,9780375713280,"Haruki Murakami, Jay Rubin",2000,神の子どもたちはみな踊る,3.78,22682,27483,1932,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3829,6405929,6405929,60,9780316018780,James Patterson,2009,"I, Alex Cross",3.98,27046,30448,1549,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3830,53498,53498,30,9780064409600,Sharon Creech,2001,Love That Dog,4.01,30254,30977,3482,https://images.gr-assets.com/books/1415581593m/53498.jpg
3831,73864,73864,43,9780452281900,Dave Pelzer,1999,A Man Named Dave: A Story of Triumph and Forgiveness,3.87,23605,25649,999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3832,121927,121927,43,9780515142820,Laurell K. Hamilton,2006,"Danse Macabre (Anita Blake, Vampire Hunter, #14)",3.81,36848,39211,806,https://images.gr-assets.com/books/1289499526m/121927.jpg
3833,40425,40425,461,9780809599810,Edgar Rice Burroughs,1912,Tarzan of the Apes,3.88,27529,32325,1977,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3834,127586,127586,64,9780345341680,Anne McCaffrey,1978,"The White Dragon (Pern: Dragonriders of Pern, #3)",4.17,33172,35821,655,https://images.gr-assets.com/books/1307994871m/127586.jpg
3835,26023,26023,12,9780451221250,Jen Lancaster,2007,"Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why it Often Sucks in the City, or Who are These Idiots and Why Do They All Live Next Door to Me?",4.07,26690,27140,1653,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3836,74998,74998,39,9780749748010,Enid Blyton,1943,The Magic Faraway Tree,4.29,26364,27511,520,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3837,17650,17650,74,9780385491040,Margaret Atwood,1993,The Robber Bride,3.82,29797,31921,1662,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3838,2679633,2679633,29,9780446401040,Larissa Ione,2008,Pleasure Unbound,4.07,40836,43009,2267,https://images.gr-assets.com/books/1289064020m/2679633.jpg
